"@babel/core","7.7.0","2019-11-05T10:54:01.101Z"
"@babel/core","7.7.2","2019-11-06T23:27:47.669Z"
"@babel/core","7.7.4","2019-11-22T23:33:54.509Z"
"@babel/core","7.7.5","2019-12-06T13:17:58.165Z"
"@babel/core","7.7.7","2019-12-19T00:53:22.005Z"
"@babel/core","7.8.0","2020-01-12T00:17:28.175Z"
"@babel/core","7.8.3","2020-01-13T21:42:34.177Z"
"@babel/core","7.8.4","2020-01-30T12:37:42.835Z"
"@babel/core","7.8.6","2020-02-27T12:21:42.563Z"
"@babel/core","7.8.7","2020-03-05T01:56:14.922Z"
"@babel/core","7.9.0","2020-03-20T15:40:13.722Z"
"@babel/core","7.9.6","2020-04-29T18:38:24.371Z"
"@babel/core","7.10.0","2020-05-26T21:43:51.772Z"
"@babel/core","7.10.1","2020-05-27T22:08:33.294Z"
"@babel/core","7.10.2","2020-05-30T19:25:23.141Z"
"@babel/core","7.10.3","2020-06-19T20:54:50.179Z"
"@babel/core","7.10.4","2020-06-30T13:13:27.496Z"
"@babel/core","7.10.5","2020-07-14T18:18:20.314Z"
"@babel/core","7.11.0","2020-07-30T21:22:58.749Z"
"@babel/core","7.11.1","2020-08-04T22:05:54.060Z"
"@babel/core","7.11.4","2020-08-20T18:59:58.118Z"
"@babel/core","7.11.5","2020-08-31T20:02:31.548Z"
"@babel/core","7.11.6","2020-09-03T15:54:26.206Z"
"@babel/core","7.12.0","2020-10-14T20:03:32.199Z"
"@babel/core","7.12.1","2020-10-15T22:42:03.565Z"
"@babel/core","7.12.3","2020-10-16T21:14:29.253Z"
"@babel/plugin-proposal-class-properties","modified","2020-10-15T22:42:07.587Z"
"@babel/plugin-proposal-class-properties","created","2017-10-30T18:36:19.808Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.4","2017-10-30T18:36:19.808Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.5","2017-10-30T20:57:57.125Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.31","2017-11-03T20:04:31.889Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.32","2017-11-12T13:33:54.738Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.33","2017-12-01T14:29:11.576Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.34","2017-12-02T14:40:08.649Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.35","2017-12-14T21:48:23.189Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.36","2017-12-25T19:05:31.138Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.37","2018-01-08T16:03:36.754Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.38","2018-01-17T16:32:34.636Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.39","2018-01-30T20:28:40.795Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.40","2018-02-12T16:42:33.041Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.41","2018-03-14T16:26:44.329Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.42","2018-03-15T20:52:01.461Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.43","2018-04-02T16:48:51.944Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.44","2018-04-02T22:20:31.604Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.45","2018-04-23T01:58:53.797Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.46","2018-04-23T04:33:06.220Z"
